t,receiver,sender,msg_intact,range,t_meas,t_tx_payload,packet_age,sender_x_hat,sender_y_hat,sender_z_hat,sender_Pxx,sender_Pyy,sender_Pzz,receiver_x_hat,receiver_y_hat,receiver_z_hat,receiver_traceP_pos,nu
183.36666666665883,A02,A03,1,49.890108354677864,178.36654187369075,178.33333333332578,0.03320854036496712,2.055602286450864,51.21117457030337,69.0,0.6690954378874086,0.37095883204224767,8.053994956985469e-07,-2.950396279388927,0.8890811768107357,69.0,1.0880249210120194,nan
183.39999999999216,A04,A03,1,102.79464441674041,178.40199092373945,178.33333333332578,0.0686575904136646,2.055602286450864,51.21117457030337,69.0,0.6690954378874086,0.37095883204224767,8.053994956985469e-07,-33.17049115567251,-46.950397395554454,69.0,1.0702589211456826,nan
183.4333333333255,A01,A03,1,139.3259890437041,178.42632825917227,178.33333333332578,0.09299492584648306,2.055602286450864,51.21117457030337,69.0,0.6690954378874086,0.37095883204224767,8.053994956985469e-07,-128.39938712080854,-1.105580205429833,69.0,1.450900169168086,nan
188.59999999999187,A02,A04,1,58.570731955567325,183.60558785315155,183.56666666665882,0.03892118649272902,-33.24223851514557,-46.951019139858836,69.0,0.6186373400957489,0.454315636289189,8.053994956985469e-07,-5.774755456672388,1.3618178188379422,69.0,1.070306686794787,nan
188.6333333333252,A01,A04,1,104.4498159984477,183.63636434110037,183.56666666665882,0.0696976744415565,-33.24223851514557,-46.951019139858836,69.0,0.6186373400957489,0.454315636289189,8.053994956985469e-07,-129.25626333844434,-1.4305434769810526,69.0,1.3637292727628103,nan
188.6333333333252,A03,A04,1,104.69682680013919,183.63653694864442,183.56666666665882,0.06987028198560097,-33.24223851514557,-46.951019139858836,69.0,0.6186373400957489,0.454315636289189,8.053994956985469e-07,-0.9605113125658801,51.41352374605382,69.0,1.1436041519350344,nan
193.89999999999156,A02,A01,1,125.67271975608767,188.91706119240618,188.83333333332519,0.08372785908099445,-129.2944793017544,-1.4288090379596698,69.0,0.3542768681754683,1.012818542804984,8.053994956985469e-07,-8.395501712414827,1.2892578748744628,69.0,1.0197589476461624,nan
193.89999999999156,A04,A01,1,106.21101223881192,188.9041140687762,188.83333333332519,0.0707807354510237,-129.2944793017544,-1.4288090379596698,69.0,0.3542768681754683,1.012818542804984,8.053994956985469e-07,-37.86946288562577,-47.243433469715576,69.0,1.0858735928187964,nan
193.9333333333249,A03,A01,1,141.0266721164754,188.92738220202406,188.83333333332519,0.09404886869887719,-129.2944793017544,-1.4288090379596698,69.0,0.3542768681754683,1.012818542804984,8.053994956985469e-07,-1.9583884558036704,51.456583098271174,69.0,1.083854004284658,nan
199.09999999999127,A03,A02,1,50.7358909456021,194.1004986995478,194.06666666665822,0.0338320328895918,-8.471980387341926,1.2956614340813455,69.0,0.5199482491866222,0.5025050025749692,8.053994956985469e-07,-3.5065953628867037,51.50226948724369,69.0,1.0782355103555714,nan
199.09999999999127,A04,A02,1,54.950928538436045,194.10326988370502,194.06666666665822,0.03660321704680314,-8.471980387341926,1.2956614340813455,69.0,0.5199482491866222,0.5025050025749692,8.053994956985469e-07,-40.17210012956943,-46.78062504038401,69.0,1.04710214916493,nan
199.1333333333246,A01,A02,1,119.49900867168034,194.14634213147633,194.06666666665822,0.07967546481810928,-8.471980387341926,1.2956614340813455,69.0,0.5199482491866222,0.5025050025749692,8.053994956985469e-07,-130.8017999913186,-1.257803980271038,69.0,1.4670938113641478,nan
204.3333333333243,A02,A03,1,49.778045000999604,199.33329963497164,199.29999999999126,0.03329963498038069,-3.5569092886590488,51.50068474291424,69.0,0.6965379077363139,0.38506402950830493,8.053994956985469e-07,-14.625384111780576,1.501638526953674,69.0,1.1142853441232983,nan
204.36666666665764,A04,A03,1,104.0289440616692,199.36939662906113,199.29999999999126,0.0693966290698711,-3.5569092886590488,51.50068474291424,69.0,0.6965379077363139,0.38506402950830493,8.053994956985469e-07,-42.70820215719214,-46.64098632242567,69.0,1.0802859618240812,nan
204.39999999999097,A01,A03,1,137.9189048909397,199.39180266151118,199.29999999999126,0.091802661519921,-3.5569092886590488,51.50068474291424,69.0,0.6965379077363139,0.38506402950830493,8.053994956985469e-07,-131.8828927107797,-1.3218046239531,69.0,1.442625473287718,nan
209.59999999999067,A02,A04,1,57.38514314906013,204.60488920249549,204.56666666665762,0.038222535837860505,-42.78945922696523,-46.64386141284438,69.0,0.6298972590184742,0.4537561519837735,8.053994956985469e-07,-17.53976983708158,1.9169252292517869,69.0,1.1039902400453803,nan
209.633333333324,A01,A04,1,98.89369653906817,204.6326215156805,204.56666666665762,0.06595484902288717,-42.78945922696523,-46.64386141284438,69.0,0.6298972590184742,0.4537561519837735,8.053994956985469e-07,-132.70204327798996,-1.6643935313148386,69.0,1.3493292258706568,nan
209.633333333324,A03,A04,1,106.09746019533466,204.6374045623891,204.56666666665762,0.07073789573146883,-42.78945922696523,-46.64386141284438,69.0,0.6298972590184742,0.4537561519837735,8.053994956985469e-07,-6.584426208871618,51.73483066675528,69.0,1.1904286506435071,nan
214.89999999999037,A02,A01,1,117.05719671247911,209.91149938192686,209.833333333324,0.07816604860286702,-132.7340744225146,-1.6691763137315552,69.0,0.35748359695968035,0.9952117336603072,8.053994956985469e-07,-20.219517236991614,1.8445004989989202,69.0,1.0403494775755668,nan
214.89999999999037,A04,A01,1,100.33685729438453,209.90028284870735,209.833333333324,0.06694951538335658,-132.7340744225146,-1.6691763137315552,69.0,0.35748359695968035,0.9952117336603072,8.053994956985469e-07,-47.46274758752074,-46.91850192738539,69.0,1.0920163549258322,nan
214.9333333333237,A03,A01,1,139.131026467722,209.92609473401663,209.833333333324,0.09276140069263761,-132.7340744225146,-1.6691763137315552,69.0,0.35748359695968035,0.9952117336603072,8.053994956985469e-07,-7.616034291384858,51.74260649547539,69.0,1.1279188946127099,nan
220.06666666665674,A03,A02,1,52.20120456734119,215.06797287253195,215.0333333333237,0.03463953920825702,-20.283831527190266,1.8447242372218617,69.0,0.5366120101246572,0.5057582337787689,8.053994956985469e-07,-9.163735666938129,51.91088566846516,69.0,1.1286927628611878,nan
220.06666666665674,A04,A02,1,53.991389668572765,215.06934847506636,215.0333333333237,0.0360151417426664,-20.283831527190266,1.8447242372218617,69.0,0.5366120101246572,0.5057582337787689,8.053994956985469e-07,-49.78242578131425,-46.44403485739675,69.0,1.052961889074442,nan
220.09999999999008,A01,A02,1,111.1219827960919,215.10745615853583,215.0333333333237,0.07412282521212887,-20.283831527190266,1.8447242372218617,69.0,0.5366120101246572,0.5057582337787689,8.053994956985469e-07,-134.17246953803152,-1.4957418819875132,69.0,1.4492730604723023,nan
225.3333333333231,A02,A03,1,50.897475714134934,220.33387887640225,220.29999999999006,0.033878876412188674,-9.22652963382027,51.912479047036015,69.0,0.7223697797872033,0.41036306116177296,8.053994956985469e-07,-26.463273520123774,2.129653137854841,69.0,1.145909932447511,nan
225.36666666665644,A04,A03,1,105.43229057079873,220.3702196109647,220.29999999999006,0.07021961097464668,-9.22652963382027,51.912479047036015,69.0,0.7223697797872033,0.41036306116177296,8.053994956985469e-07,-52.39807711839968,-46.29704353319919,69.0,1.0898322054865215,nan
225.39999999998977,A01,A03,1,135.64892285803762,220.3904774847999,220.29999999999006,0.09047748480983842,-9.22652963382027,51.912479047036015,69.0,0.7223697797872033,0.41036306116177296,8.053994956985469e-07,-135.1893093963029,-1.463054535430274,69.0,1.425621858786892,nan
230.56666666665615,A02,A04,1,56.45551991289792,225.57088117796786,225.5333333333231,0.03754784464476302,-52.45984957859694,-46.2950462316613,69.0,0.6402767696394743,0.4522492180934018,8.053994956985469e-07,-29.391945555701188,2.479274524410776,69.0,1.1383781438050093,nan
230.59999999998948,A01,A04,1,93.10449711368659,225.59546244029457,225.5333333333231,0.06212910697146867,-52.45984957859694,-46.2950462316613,69.0,0.6402767696394743,0.4522492180934018,8.053994956985469e-07,-136.04757281549965,-1.7681460793813932,69.0,1.325199917011166,nan
230.59999999998948,A03,A04,1,107.5227780167876,225.60499298018016,225.5333333333231,0.07165964685705717,-52.45984957859694,-46.2950462316613,69.0,0.6402767696394743,0.4522492180934018,8.053994956985469e-07,-12.270983384679829,52.16210074754913,69.0,1.2442094802931993,nan
235.86666666665585,A02,A01,1,108.89911051281493,230.87262686750526,230.79999999998947,0.07262686751579395,-136.08044420297546,-1.7714490196698591,69.0,0.36078612876685795,0.9677798890296591,8.053994956985469e-07,-31.981327034388606,2.3015774921288057,69.0,1.0628369583505746,nan
235.86666666665585,A04,A01,1,94.74130313506393,230.86313503054555,230.79999999998947,0.06313503055608294,-136.08044420297546,-1.7714490196698591,69.0,0.36078612876685795,0.9677798890296591,8.053994956985469e-07,-57.0577024858451,-46.556647728127146,69.0,1.097625532683643,nan
235.89999999998918,A03,A01,1,137.379217592099,230.89148010981955,230.79999999998947,0.09148010983008703,-136.08044420297546,-1.7714490196698591,69.0,0.36078612876685795,0.9677798890296591,8.053994956985469e-07,-13.215944765648885,52.11370158252059,69.0,1.1803473914429288,nan
241.06666666665555,A03,A02,1,53.878272426637324,236.0692444686087,236.0333333333225,0.035911135286198714,-32.060808255192015,2.3056329381127254,69.0,0.552074986728771,0.5134563756398781,8.053994956985469e-07,-14.706283741036986,52.26624379410822,69.0,1.1885154709274373,nan
241.06666666665555,A04,A02,1,53.19228226248562,236.0688492116485,236.0333333333225,0.03551587832600944,-32.060808255192015,2.3056329381127254,69.0,0.552074986728771,0.5134563756398781,8.053994956985469e-07,-59.439640843279385,-46.121643393524856,69.0,1.0593142084925027,nan
241.09999999998888,A01,A02,1,102.95456938376259,236.10191337029542,236.0333333333225,0.06858003697291792,-32.060808255192015,2.3056329381127254,69.0,0.552074986728771,0.5134563756398781,8.053994956985469e-07,-137.6406308881043,-1.599669624046636,69.0,1.4230651012275994,nan
246.2999999999886,A02,A03,1,52.32738370612814,241.3016207249091,241.26666666665554,0.034954058253561016,-14.753982894476078,52.26381845277965,69.0,0.7452478147116297,0.4466340822819857,8.053994956985469e-07,-38.19714261862011,2.59044238713325,69.0,1.1787039849402807,nan
246.33333333332192,A04,A03,1,106.72217605646367,241.33784532554355,241.26666666665554,0.07117865888801589,-14.753982894476078,52.26381845277965,69.0,0.7452478147116297,0.4466340822819857,8.053994956985469e-07,-62.0124040980486,-45.89967745017918,69.0,1.0978055892826435,nan
246.36666666665525,A01,A03,1,133.87102605994826,241.35593692890728,241.26666666665554,0.08927026225174473,-14.753982894476078,52.26381845277965,69.0,0.7452478147116297,0.4466340822819857,8.053994956985469e-07,-138.65204069402705,-1.5457896042434436,69.0,1.4010375996021343,nan
